Codigo,ID,Nombre del emplazamiento,Direccion,Municipio,Localidad,Provincia,Latitud,Longitud,Categoria
ARNQ0037,QW018,Villa Pehuenia (TASA Batea Mahuida Repetidora),Pehuenia,VILLA PEHUENIA,VILLA PEHUENIA,NEUQUEN,-38.848799,-71.19544,C
ARNQ0021,QW019,Caviahue,1° Usina Vieja - area denominada Parque de Antenas,CAVIAHUE - COPAHUE,CAVIAHUE,NEUQUEN,-37.861111,-71.058891,C
ARNQ0396,QW024,TASA Bajada del Agrio,"Calle 25 de mayo S/N°, Lote C 2, Mz. 5. Sup. 1000 m² (20x 50), NC. 07-30-45-5864 s/n",BAJADA DEL AGRIO,BAJADA DEL AGRIO,NEUQUEN,-38.407744,-70.031915,B
ARNQ0235,QW033,Zapala Norte(B),9 de Julio s/n entre Ibarrolaza y 0,ZAPALA,ZAPALA,NEUQUEN,-38.892786,-70.067447,C
ARNQ0594,QW036,(TASA) - CAÑADON SANTO DOMINGO,Ruta Nac. N° 22 kim 1377 a 300 mts de la ruta. S/N  ,ZAPALA,ZAPALA,NEUQUEN,-38.908611,-69.764278,C
ARNQ0459,QW037,(TASA) - CERRO BANDERA,"A 6 km de la Ruta 21, desde el km 2455.5 de la misma. S/N  ",ZAPALA,ZAPALA,NEUQUEN,-38.7377,-70.314667,C
ARNQ0007,QW090,Movil Chapelco,Cerro Chapelco,SAN MARTIN DE LOS ANDES,SAN MARTIN DE LOS ANDES,NEUQUEN,-40.197298,-71.321035,C
ARNQ0115,QW110,Loncopue,COLIDANTE CON ESTANCIA EL NIDO Y/C LOTE ASIG. A TELEF. S/N,LONCOPUE,LONCOPUE,NEUQUEN,-38.066,-70.62,C
ARNQ0443,QWM10,Movil Loncopué,Calle Rodriguez S/Nº (e) Don Bosco y Belgrano 0,LONCOPUE,LONCOPUE,NEUQUEN,-38.072265,-70.614535,B
ARRN0238,RC001,Viedma Edificio,URQUIZA 290,VIEDMA,VIEDMA,RIO NEGRO,-40.816354,-62.985892,C
ARRN0325,RC010,Viedma - Vargas y Mazani,Calle Ángel Vargas Y Azucena Mazani S/N,VIEDMA,VIEDMA,RIO NEGRO,-40.822974,-63.019994,C
ARRN0324,RC011,Viedma - Cardenal Cagliero,Calle Rio Pichileufu y Cardenal Cagliero S/N,VIEDMA,VIEDMA,RIO NEGRO,-40.83284,-62.98184,C
ARRN0422,RC012,Caseros y Sussini(A),Bv Sussini S/N entre Moreno y Las Heras,VIEDMA,VIEDMA,RIO NEGRO,-40.810393,-63.004082,C
ARRN0323,RC016,Viedma Terminal,Lamadrid  S/N entre Av. Presidente Juan Domingo Perón y Estrada,VIEDMA,VIEDMA,RIO NEGRO,-40.821036,-63.004375,C
ARRN0026,RC017,VIEDMA TASA,Mitre 531,VIEDMA,VIEDMA,RIO NEGRO,-40.813056,-62.990556,P
ARRN0322,RC050,VIEDMA ESTADOS UNIDOS Y AYACUCHO,Estados Unidos S/N y Ayacucho,VIEDMA,VIEDMA,RIO NEGRO,-40.81116,-63.01411,C
ARRN0136,RC066,VIEDMA CENTRO,25 de Mayo 555,VIEDMA,VIEDMA,RIO NEGRO,-40.807,-62.996,B
ARRN0092,RC067,Aeropuerto Viedma,Rta. Prov. 51 KM 7 s/n,VIEDMA,VIEDMA,RIO NEGRO,-40.86411,-63.006345,B
ARRN0039,RC201,CEC Viedma,Presidente Yrigoyen 154,VIEDMA,VIEDMA,RIO NEGRO,-40.81144,-62.99012,D
ARRN0137,RC317,Viedma Piedrabuena,Tierra del Fuego 44,VIEDMA,VIEDMA,RIO NEGRO,-40.822,-62.99,A
ARRN0237,RE003,San Antonio Oeste,calle sin nombre s/n,SAN ANTONIO OESTE,SAN ANTONIO OESTE,RIO NEGRO,-40.73056,-64.941902,A
ARRN0308,RE004,Las Grutas - Trapalco,Trapalco S/N entre Tres Picos y Sierras Blancas,SAN ANTONIO OESTE,BALNEARIO LAS GRUTAS,RIO NEGRO,-40.81622,-65.101169,C
ARRN0025,RE005,Guardia Mitre,Julian Murga 1111,GENERAL CONESA,GUARDIA MITRE,RIO NEGRO,-40.431946,-63.676392,C
ARRN0311,RE006,San Antonio Oeste - Calle Chubut,Chubut S/N y P. Alemandri,SAN ANTONIO OESTE,SAN ANTONIO OESTE,RIO NEGRO,-40.738596,-64.95382,C
ARRN0312,RE007,San Antonio Oeste - Av. Belgrano,Av Belgrano S/N,SAN ANTONIO OESTE,SAN ANTONIO OESTE,RIO NEGRO,-40.730438,-64.958188,C
ARRN0002,RE008,San Antonio Oeste,Rosato y Moreno,SAN ANTONIO OESTE,SAN ANTONIO OESTE,RIO NEGRO,-40.733334,-64.939171,A
ARRN0032,RE009,Sierra Grande,RN 3 y RP 305,SIERRA GRANDE,SIERRA GRANDE,RIO NEGRO,-41.610569,-65.359531,B
ARRN0035,RE010,Valcheta Rep.,"RN 23, Km 106. 3, a 30 Km de RN 3",VALCHETA,VALCHETA,RIO NEGRO,-40.678612,-66.175278,B
ARRN0309,RE011,Las Grutas - Punta Ninfas,Punta Ninfas S/N,SAN ANTONIO OESTE,BALNEARIO LAS GRUTAS,RIO NEGRO,-40.796266,-65.063085,C
ARRN0446,RE016,RE016(A),Plaza Barrio Residentes - Isidro Alvarez S/N entre San Antonio Abad y Sierra Grande,SAN ANTONIO OESTE,BALNEARIO LAS GRUTAS,RIO NEGRO,-40.803287,-65.085892,C
ARRN0447,RE017,RE017(A),Av. Costanera S/N entre Allen y Gral. Conesa,SAN ANTONIO OESTE,BALNEARIO LAS GRUTAS,RIO NEGRO,-40.811391,-65.088163,C
ARRN0016,RE018,Las Grutas,Rio Negro 745,SAN ANTONIO OESTE,BALNEARIO LAS GRUTAS,RIO NEGRO,-40.808334,-65.090004,B
ARRN0023,RE019,Balneario El Condor,Calle 10 entre calle 71 y calle 73,VIEDMA,EL CONDOR,RIO NEGRO,-41.040833,-62.826389,B
ARRN0349,RE020,El Condor Plaza,Plaza Balda S/N entre Calle 40 y Calle 2 Bis,VIEDMA,EL CONDOR,RIO NEGRO,-41.044902,-62.825724,C
ARRN0350,RE021,El Condor Costanera,Plaza Helice S/N y Rotonda,VIEDMA,EL CONDOR,RIO NEGRO,-41.056798,-62.835003,C
ARRN0346,RE022,Las Grutas El Cuy,Av Costanra S/N y El Cuy,SAN ANTONIO OESTE,BALNEARIO LAS GRUTAS,RIO NEGRO,-40.808693,-65.083163,C
ARRN0345,RE023,Las Grutas Bajada 3,Av Costanera S/N y Ingeniero Jabobacci,SAN ANTONIO OESTE,BALNEARIO LAS GRUTAS,RIO NEGRO,-40.813408,-65.091291,C
ARRN0030,RE024,General Conesa,Gagiero y Belgrano,GENERAL CONESA,GENERAL CONESA,RIO NEGRO,-40.107777,-64.455551,B
ARRN0095,RE025,San Javier,"Lote 1, Mz. 471 D.P. 18, Secc. ""B"", Circ. 3 s/n",VIEDMA,SAN JAVIER,RIO NEGRO,-40.750556,-63.261111,D
ARRN0437,RE030,(TASA) - LA LOBERIA,RP N 1 S/N y A 58 KM aprox de Carmen DePatagones,VIEDMA,LA LOBERIA,RIO NEGRO,-41.154444,-63.129047,D
ARRN0417,RE038,(TASA) - SAN ANTONIO OESTE PUERTO,Primeros Pobladores esq. Punta Villarino,SAN ANTONIO OESTE,SAN ANTONIO OESTE,RIO NEGRO,-40.80368,-64.88004,B
ARRN0098,RE049,Playas Doradas,Calle Principal y la costa s/n,SIERRA GRANDE,PLAYAS DORADAS,RIO NEGRO,-41.636708,-65.033047,C
ARRN0496,RE053,RE053(A),Ruta 3 S/N  ,SAN ANTONIO OESTE,SAN ANTONIO OESTE,RIO NEGRO,-40.706729,-64.889066,B
ARRN0310,RE063,Las Grutas - Av. Curru Leuvu,Av Curru Leuvu S/N y Calle de Los Loros,SAN ANTONIO OESTE,BALNEARIO LAS GRUTAS,RIO NEGRO,-40.802655,-65.078006,C
ARRN0192,RE064,Las Grutas II,0 0 entre 0 y 0,SAN ANTONIO OESTE,BALNEARIO LAS GRUTAS,RIO NEGRO,-40.7887,-65.0837,C
ARRN0500,RE125,RE125(A),Sin nombre S/N  ,VIEDMA,SAN JAVIER (RN),RIO NEGRO,-40.75374,-63.26918,C
ARRN0313,RE308,San Antonio Oeste - Plazoleta Prefectura Naval,Arroyo Argentino S/N y General O'higgins,SAN ANTONIO OESTE,SAN ANTONIO OESTE,RIO NEGRO,-40.732204,-64.969709,C
ARRN0224,RN001,WRN001(B),ILLIA  (SECC F - MANZ 7 - PARC 14) S/N y PERON,CIPOLLETTI,CIPOLLETTI,RIO NEGRO,-38.916611,-67.971397,C
ARRN0252,RN002,WRN002(C),SAN LUIS S/N entre SAENZ PEÑA y AV. ALVEAR,CIPOLLETTI,CIPOLLETTI,RIO NEGRO,-38.922349,-68.008221,C
ARRN0256,RN003,WRN003(A),MAESTRO ESPINOZA s/n y Av. Circunvalación,CIPOLLETTI,CIPOLLETTI,RIO NEGRO,-38.938897,-67.964111,C
ARRN0321,RN004,WRN004(J),Manuel Estrada 1080 y Paraguay,CIPOLLETTI,CIPOLLETTI,RIO NEGRO,-38.929992,-67.9824,B
ARRN0293,RN005,Pollolin(A),San Luis s/n,CIPOLLETTI,CIPOLLETTI,RIO NEGRO,-38.907728,-68.006111,C
ARRN0317,RN006,BARRIO VILLARINO (TASA),Calle Arenales esq. Miguel Muñoz. s/n° DC. 03 - I - H - Qta. 16 A - Parc. 9 A - Secc. II xxxxxx,CIPOLLETTI,CIPOLLETTI,RIO NEGRO,-38.923579,-67.991721,B
ARRN0472,RN009,Enrique Godoy (A30-R060)(E),Sargento Cabral S/N entre ruta 22 y San Martín,GENERAL ENRIQUE GODOY,GENERAL ENRIQUE GODOY,RIO NEGRO,-39.078532,-67.16562,B
ARRN0347,RN010,TASA VALLE AZUL REP,"Ruta Nac. Nø 7  km 8336 (e) Chichinales y Valle Azul. Lote 2, Mz. 105. Reserva Fiscal. 8336",EL CUY,VALLE AZUL,RIO NEGRO,-39.152072,-66.784889,C
ARRN0052,RN011,Cipolletti,Muñoz 55 entre Fernandez Oro y San Martin,CIPOLLETTI,CIPOLLETTI,RIO NEGRO,-38.941015,-67.994969,B
ARRN0307,RN012,BARRIO MARIO MOSCONI TASA,"Prolongación Calle San Lorenzo  . Lote C , Mz. 239. Sup. 451,60 m² S/N y (e) calles sin nombre",GENERAL ROCA,GENERAL ROCA,RIO NEGRO,-39.090277,-67.588333,C
ARRN0006,RN013,Allen,Libertad 165 entre Sarmiento y J. B. Justo,ALLEN,ALLEN,RIO NEGRO,-38.977468,-67.827423,A
ARRN0093,RN014,Catriel CTI,Esquina Ing. Garro e H.Irigoyen s/n entre La Rioja y La Pamapa,CATRIEL,CATRIEL,RIO NEGRO,-37.882292,-67.791428,B
ARRN0037,RN015,Choele Choel,San Martin 1260 entre Moreno y Rivadavia,CHOELE CHOEL,CHOELE CHOEL,RIO NEGRO,-39.295807,-65.657966,A
ARRN0018,RN016,General Roca Rep,España 1432 entre Tucuman y 9 de Julio,GENERAL ROCA,GENERAL ROCA,RIO NEGRO,-39.028886,-67.577634,A
ARRN0022,RN018,Mainque,"Ruta 22, km 1153 a 120 m al este",MAINQUE,MAINQUE,RIO NEGRO,-39.070278,-67.303337,C
ARRN0017,RN020,Chimpay,Rafael Hernals y San Martin,CHIMPAY,CHIMPAY,RIO NEGRO,-39.161945,-66.14222,B
ARRN0028,RN021,Darwin,Repetidora Darwin,DARWIN,DARWIN,RIO NEGRO,-39.184444,-65.73555,B
ARRN0014,RN022,Cinco Saltos,25 de Mayo 318 entre Brown y Ameghino,CINCO SALTOS,CINCO SALTOS,RIO NEGRO,-38.831112,-68.068329,B
ARRN0243,RN025,Coronel Belisle(B),SOBRE RUTA 22 LOTE Q,CORONEL BELISLE,CORONEL BELISLE,RIO NEGRO,-39.18186,-65.958198,B
ARRN0419,RN026,(TASA) - CONTRALMIRANTE CORDERO,DIAG. QUINQUELA MARTÍN Nº 43 e/ RIO NEGRO Y ACONCAGUA entre RIO NEGRO y Aconcagua,CONTRALMIRANTE CORDERO,CONTRALMIRANTE CORDERO,RIO NEGRO,-38.75675,-68.1001,B
ARRN0031,RN027,Río Colorado,L. N. Alem 97,RIO COLORADO,RIO COLORADO,RIO NEGRO,-38.99361,-64.090561,A
ARRN0332,RN028,General Roca Este 2(A),Ruta 22 y Álvaro Barros S/N,GENERAL ROCA,GENERAL ROCA,RIO NEGRO,-39.040217,-67.608206,C
ARRN0044,RN029,Chichinales,Primeros pobladores y Av del Comahue,CHICHINALES,CHICHINALES,RIO NEGRO,-39.116319,-66.940793,B
ARRN0327,RN030,General Roca Este 3(A),CIPOLLETTI 3865 y  ESQUINA EL CONDOR,GENERAL ROCA,GENERAL ROCA,RIO NEGRO,-39.002314,-67.586439,C
ARRN0475,RN031,MEDANITOS REPETIDORA(M),RN151  sn entre NN y NN,EL CUY,MEDANITOS VISTA OIL&GAS,RIO NEGRO,-38.028031,-67.915172,B
ARRN0165,RN033,Guerrico,Ruta Nacional 22 Km. 11,ALLEN,BARRIO GUERRICO,RIO NEGRO,-39.03,-67.733,C
ARRN0053,RN034,Villa Manzano,Cipolletti entre San Martin y Vinter,VILLA REGINA,VILLA MANZANO,RIO NEGRO,-38.683334,-68.213333,B
ARRN0230,RN035,WRN035(C),ESTADOS UNIDOS S/N y GRAL. ROCA.,GENERAL ROCA,GENERAL ROCA,RIO NEGRO,-39.036703,-67.578222,C
ARRN0299,RN036,Barrio Chacra Monte TASA,Calle Pública (ripio)  S/N,GENERAL ROCA,BARRIO CHACRA MONTE,RIO NEGRO,-39.053889,-67.632222,C
ARRN0227,RN037,WRN037(A),Av San Juan 1425 entre 9 de Julio y 0,GENERAL ROCA,GENERAL ROCA,RIO NEGRO,-39.027669,-67.586521,C
ARRN0250,RN040,Río Colorado II,PLANTA DE AGUA -LOTE,RIO COLORADO,RIO COLORADO,RIO NEGRO,-38.979581,-64.103714,C
ARRN0020,RN042,Rosas (Cipolletti),Lavalle y Fray Mocho,CIPOLLETTI,CIPOLLETTI,RIO NEGRO,-38.931667,-67.991943,A
ARRN0015,RN043,(TASA) - VILLA REGINA REP (CERRO 300),Ruta Nac. N° 22 e/ Villa Regina y Chinchinales 0,VILLA REGINA,VILLA REGINA,RIO NEGRO,-39.095554,-67.071945,A
ARRN0435,RN045,Allen - 045(A),Primeros Pobladores 450 entre Alte. Brown y 0,ALLEN,ALLEN,RIO NEGRO,-38.983278,-67.83875,B
ARRN0013,RN046,Lamarque Central,Dr Molina 735 entre Rivadavia y Moreno,LAMARQUE,LAMARQUE,RIO NEGRO,-39.424725,-65.700829,B
ARRN0101,RN051,Lago Pellegrini ,0 0 entre 0 y 0,CINCO SALTOS,LAGO PELLEGRINI,RIO NEGRO,-38.732603,-68.038105,C
ARRN0302,RN053,Villa Regina TASA,Fray Luis Beltran N° 264 (e) San Martín y Jose Hernandez xxxxxx,VILLA REGINA,VILLA REGINA,RIO NEGRO,-39.100341,-67.087799,A
ARRN0055,RN054,Chelforó,Av. San Martín (calle N° 14) y calle N°5,CHOELE CHOEL,CHELFORO,RIO NEGRO,-39.085278,-66.513336,B
ARRN0048,RN055,Fernandez Oro,Libertad 56 entre Av Cipolletti y Brentana,GENERAL FERNANDEZ ORO,GENERAL FERNANDEZ ORO,RIO NEGRO,-38.956112,-67.917496,A
ARRN0211,RN056,General Roca Este(F),Alsina 3035,GENERAL ROCA,GENERAL ROCA,RIO NEGRO,-39.028547,-67.606194,C
ARRN0090,RN057,Expofrut,Jujuy  s/n y Ruta 22 principal,GENERAL ROCA,GENERAL ROCA,RIO NEGRO,-39.04427,-67.553916,A
ARRN0096,RN060,Ingeniero Luis A. Huergo,Av. Santos Bello s/n y esq. Ruta 22,INGENIERO LUIS A. HUERGO,INGENIERO LUIS A. HUERGO,RIO NEGRO,-39.076667,-67.248056,C
ARRN0097,RN061,Pomona,Pacheco s/n,POMONA,POMONA,RIO NEGRO,-39.486423,-65.609611,C
ARRN0056,RN062,Barda del Medio,C. Del Desierto 210 y Rio Limay,CONTRALMIRANTE CORDERO,BARDA DEL MEDIO,RIO NEGRO,-38.716667,-68.166667,B
ARRN0087,RN063,Cervantes,Julio A. Roca 476,CERVANTES,CERVANTES,RIO NEGRO,-39.05,-67.4,B
ARRN0088,RN065,Fray Luis Beltrán ,Berutti  478,CHOELE CHOEL,LUIS BELTRAN,RIO NEGRO,-39.3134,-65.76565,B
ARRN0477,RN066,Entre Lomas Centro Operativo - Vista Oil(A),"Centro Operativo Yacimiento Entre Lomas, a 51 km al sur de Catriel por Ruta Nac. N° 151 S/N",RINCON DE LOS SAUCES,ENTRE LOMAS,NEUQUEN,-38.215314,-68.079561,B
ARRN0463,RN068,Colonia Julia y Echarren(A),Juan Echarren S/N entre Las Ciruelas y Los Membrillos,RIO COLORADO,COLONIA JULIA Y ECHARREN,RIO NEGRO,-39.035258,-64.024564,C
ARRN0486,RN069,San Jorge Rep,RN22 km873.,RIO COLORADO,RIO COLORADO,RIO NEGRO,-39.024528,-64.276278,B
ARRN0269,RN072,Crown Casino(A),RUTA 22 s/n,CIPOLLETTI,CIPOLLETTI,RIO NEGRO,-38.946851,-68.014725,C
ARRN0277,RN073,Cipolletti Sur,COLONIA MARCONETTI s/n y CALLE: MASTROCOLA,CIPOLLETTI,CIPOLLETTI,RIO NEGRO,-38.980947,-67.974775,C
ARRN0292,RN076,Roca Paso Cordoba(A),sarmiento 457,GENERAL ROCA,GENERAL ROCA,RIO NEGRO,-39.071289,-67.584166,C
ARRN0462,RN077,Las Perlas (Ex QC020)(A),105 S/N,EL CUY,LAS PERLAS,RIO NEGRO,-38.98501,-68.13605,B
ARRN0478,RN078,RN078(A)(A),"Calle Amancay esq El chañar, detrás Las Martinetas y opuesta Chimpay s/n",CIPOLLETTI,CIPOLLETTI,RIO NEGRO,-38.916431,-67.954128,B
ARRN0198,RN150,Allen II(F),Amadeo Biló A 500 y Ruta 22,ALLEN,ALLEN,RIO NEGRO,-39.015993,-67.835497,B
ARRN0150,RN171,Cipolletti,CONDARCO 211 -  MZ203A PARCELA 5 SECCION J E/GRAL PAZ Y S CABRAL,CIPOLLETTI,CIPOLLETTI,RIO NEGRO,-38.945,-67.986,B
ARRN0331,RN301,WRN301(A),LOS PINOS S/N y Esq. Jujuy,GENERAL ROCA,GENERAL ROCA,RIO NEGRO,-39.023531,-67.551144,C
ARRN0329,RN302,WRN302(A),CALLE DAMAS PATRICIAS S/N entre LAS HERAS y ARTURO PRATT( VEREDA OESTE),GENERAL ROCA,GENERAL ROCA,RIO NEGRO,-39.014154,-67.597173,C
ARRN0330,RN303,WRN303(A),MARIANO MORENO S/N y Esq. Damas Patricias,GENERAL ROCA,GENERAL ROCA,RIO NEGRO,-39.021183,-67.598103,C
ARRN0328,RN304,WRN304(A),"EL HORNERO S/N entre DEFENSA y JOHN F KENNEDY ( SOBRE EL HORNERO CASI ESQUINA DEFENSA, LADO NORTE)",GENERAL ROCA,GENERAL ROCA,RIO NEGRO,-39.012524,-67.580942,C
ARRN0067,RN305,CINCO SALTOS,Ruta 151 y rotonda acceso a Cinco Saltos,CINCO SALTOS,CINCO SALTOS,RIO NEGRO,-38.834556,-68.073667,C
ARRN0253,RN314,Catriel centro II(A),Plaza Huincul  210,CATRIEL,CATRIEL,RIO NEGRO,-37.874594,-67.806192,C
ARRN0247,RN343,Villa regina Centro(A),JUAN C.CERUTTI 147 entre Gervasio Mendez y Ranqueles,VILLA REGINA,VILLA REGINA,RIO NEGRO,-39.111861,-67.088167,C
ARRN0461,RN344,BARRIO FILLIPUZZI(A),Mariano Moreno S/N,CIPOLLETTI,CIPOLLETTI,RIO NEGRO,-38.932658,-68.005375,B
ARRN0075,RS001,CAC BARILOCHE,Mitre 453,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.134167,-71.303333,P
ARRN0011,RS003,Aeropuerto Bariloche,Ruta Provincial 80  a 11 km de la ruta 237,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.144923,-71.161194,C
ARRN0063,RS004,CEMENTERIO (SUR) - MTSO BARILOCHE,La Paz y Pasaje Gutierrez Paz,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.153694,-71.311944,A
ARRN0105,RS005,Bariloche 25 de Mayo,25 de Mayo 1406,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.144,-71.291,B
ARRN0009,RS006,Dina Huapi,Argentina entre Brasil y Las Américas,DINA HUAPI,DINA HUAPI,RIO NEGRO,-41.074722,-71.174438,B
ARRN0001,RS007,Comallo,Libertad s/n,COMALLO,COMALLO,RIO NEGRO,-41.034164,-70.263054,B
ARRN0024,RS008,El Bolson,Juez Fernandez 429 entre San Martin y Perito Moreno,EL BOLSON,EL BOLSON,RIO NEGRO,-41.967224,-71.53611,A
ARRN0034,RS009,Ing. Jacobacci,Libertad 10 entre R Cortizo y Sarmiento,INGENIERO JACOBACCI,INGENIERO JACOBACCI,RIO NEGRO,-41.331944,-69.550835,B
ARRN0049,RS010,Los Menucos,Neuquen entre Sta Cruz y Tierra del Fuego,LOS MENUCOS,LOS MENUCOS,RIO NEGRO,-40.841667,-68.082222,B
ARRN0008,RS011,Maquinchao,Juan Domingo Perón  s/n entre 9 de Julio y Domingo Fastino Sarmiento,MAQUINCHAO,MAQUINCHAO,RIO NEGRO,-41.250141,-68.697461,B
ARRN0033,RS012,Ñorquinco,Ruta Nacional Nro. 40 s/n,ÑORQUINCO,ÑORQUINCO,RIO NEGRO,-41.845554,-70.897774,C
ARRN0041,RS013,Pilcaniyeu,a 2.5 km de R 23 superposicion RN 40,PILCANIYEU,PILCANIYEU,RIO NEGRO,-41.089722,-70.660835,C
ARRN0050,RS014,TASA Bariloche,Ada María Elflein 554,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.135551,-71.302761,P
ARRN0040,RS015,Sierra Colorada,Monseñor Esandi entre Independencia y 1° pobladores,MINISTRO RAMOS MEXIA,SIERRA COLORADA,RIO NEGRO,-40.586831,-67.756078,B
ARRN0021,RS016,Villa Llao Llao,RN 237 Km 24.6 (Av. Bustillo) y B. Parque  Central,SAN CARLOS DE BARILOCHE,VILLA LLAO LLAO,RIO NEGRO,-41.052776,-71.528336,B
ARRN0007,RS019,Huemul,Av. Bustillo - Ruta 237 - Km. 8 BAR,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.110408,-71.422634,B
ARRN0051,RS020,Co.  Campanario,Confiteria Cerro Campanario,SAN CARLOS DE BARILOCHE,VILLA CAMPANARIO,RIO NEGRO,-41.076111,-71.481667,B
ARRN0012,RS021,Catedral,Cerro Catedral,SAN CARLOS DE BARILOCHE,VILLA CATEDRAL,RIO NEGRO,-41.166668,-71.451111,C
ARRN0190,RS022,Cerro Catedral Punta Princesa(A),Cerro Catedral 0 entre 0 y 0,SAN CARLOS DE BARILOCHE,VILLA CATEDRAL,RIO NEGRO,-41.174915,-71.475331,C
ARRN0045,RS027,Melipal (TASA Cerro Otto),Antunez y Cruz,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.124673,-71.366544,B
ARRN0010,RS032,"AABE -Peninsula San Pedro, Bariloche (Fuerza Aerea)",Colonia de descanso Antu Malal,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.059998,-71.460274,C
ARRN0019,RS033,Terminal,F.P. Moreno 1590 entre Corihues y 9 de Julio,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.138336,-71.287781,A
ARRN0082,RS034,CERRO SAN MARTIN (TP: BCH_012),Cima del Cerro San Martín,SAN CARLOS DE BARILOCHE,VILLA CATEDRAL,RIO NEGRO,-41.17225,-71.425361,C
ARRN0193,RS035,Playa Bonita(A),Sauco 65 entre Luma y Palo Santo,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.121833,-71.390556,C
ARRN0054,RS036,"AABE - Cerro Otto, Bariloche (Ejercito)",Cerro Otto,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.143333,-71.381668,A
ARRN0212,RS037,Bariloche Puelches,Luis Piedrabuena 5152 entre 0 y 0,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.12169,-71.24147,C
ARRN0180,RS038,Bariloche 6 (Radio Nacional),Avenida 12 de Octubre 2421,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.132222,-71.275278,B
ARRN0410,RS039,Bariloche CLARO RN116(B),SIN NOMBRE  0-0 y S/D,SAN CARLOS DE BARILOCHE,BARRIO EL PILAR,RIO NEGRO,-41.175518,-71.352499,C
ARRN0155,RS040,La Paloma,Padre Laguna y Padre Genghini 0,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.152778,-71.291389,B
ARRN0108,RS041,Bariloche Casa de Piedra,Calle 17 esquina 2 s/n y Barrio Nahuel Malal,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.109033,-71.444333,C
ARRN0278,RS042,Villa Arelauquen (Tasa),Ruta provincial n° 82 a Lago Gutierrez S/N entre Ruta nacional n°237  y 258,SAN CARLOS DE BARILOCHE,VILLA LOS COIHUES,RIO NEGRO,-41.151667,-71.414167,B
ARRN0320,RS046,Bariloche Barrio Santo Cristo(A),Almirante Brown 889 entre ONELLI y OTTO GOEDECKE,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.148437,-71.299997,B
ARRN0285,RS048,Villa Nahuel Hue,Ruta Nac. N° 258 (e) Liantén y Ñancú Lahuen. Barrio El Frutillar. S/N,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.167314,-71.324128,B
ARRN0326,RS056,BARILOCHE RS056(A),Av. San Martín 536,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.133682,-71.317003,C
ARRN0464,RS070,(TASA) - CLEMENTE ONELLI 2,Camino S/N a 560 mts de RN23 a 560,CLEMENTE ONELLI,CLEMENTE ONELLI,RIO NEGRO,-41.246215,-70.028905,C
ARRN0490,RS071,AGUADA DE GUERRA(A),NN 00   e/ NN y NN,AGUADA DE GUERRA,AGUADA DE GUERRA,RIO NEGRO,-41.068886,-68.379669,C
ARRN0502,RS082,RS082(B),CALLE SIN NOMBRE S/N   y A 300m APROX. DE RUTA NAC. Nº237,PILCANIYEU,VILLA LLANQUIN,RIO NEGRO,-40.89288,-71.0368,C
ARRN0290,RS089,Cerro Redondo/Bariloche (TMA),Cero redondo 0 entre 0 y 0,EL BOLSON,EL FOYEL,RIO NEGRO,-41.607452,-71.621883,C
ARRN0209,RS090,Cerro mocho/Lago Escondido(B),Cerro Mocho 0 entre s/n y 0,SAN CARLOS DE BARILOCHE,LAGO ESCONDIDO,RIO NEGRO,-41.702705,-71.547589,C
ARRN0466,RS091,Lago Escondido Estancia (A),Estancia Hidden Lake S/N,SAN CARLOS DE BARILOCHE,LAGO ESCONDIDO,RIO NEGRO,-41.702325,-71.609202,C
ARRN0455,RS126,Mudanza Centro Cívico (Bariloche)(A),MORALES  338,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.13506,-71.30973,B
ARRN0027,RS201,Rapa Nui,Mitre 202,SAN CARLOS DE BARILOCHE,SAN CARLOS DE BARILOCHE,RIO NEGRO,-41.1338,-71.306681,C
